tweet	1		"“whaddupbreezy tbt to when mention picked us up from a bar and left mention on the side of the road mention” but actually ✌️"
tweet	1		"mention mention lmao not likely but we do like beer and burgers so i guess we got that doing for us"
tweet	1		"my dad made me take a shot of juss straight henny  memories boy"
tweet	1		"all the rum last night got me dragging ass this morning"
tweet	1		"nicholascolilli mom gave me the key to the wine you know what that means"
tweet	1		"mention mention mention i only accept apologies in forms of a case of beer"
tweet	1		"never drinking on a work night again the hangover was real"
tweet	1		"im tryna get drunk off some henny but nobody with it"
tweet	1		"mention yea ill be home by then im drinking my beer amp aint no one telling me shit lol"
tweet	1		"me and em go to talk to our spanish teacher and she tells us we still wreak of alcohol lmao ok"
tweet	1		"beerolympics next friday at my house teams of 4 2 guys 2 girls start at 630 events tba first 12 teams are in so get it while you can"
tweet	1		bottlescheck
tweet	1		"got my 8 miles in this afternoon so i can celebrate czuccolotto all weekend bachelorette tequila ilovecourtney media"
tweet	1		"kendall day before the wedding wedding reception with open bar then after party downtown holy shit tomorrow is going to kick ass"
tweet	1		"just discovered an empty beer bottle in my glove compartment i cant even be mad because i cant rule myself out from the suspect pool"
tweet	1		"gotta start a series with oakland tonight this could be a rather boozefueled weekend redsox"
tweet	1		"im trynna get drunk tonight"
tweet	1		"who needs quad party when were hardcore partying on this 7 hour bus ride lol"
tweet	1		"definite irish whiskey ban when we play out tonight"
tweet	1		"drinking the waldos special ale aka waldos 420 by mention  acme bar amp pizza — url"
tweet	1		"no  drinking a hebrew funky jewbelation 2014 by mention  macgregors grill amp tap room — url"
tweet	1		"wine reception   inn at the finger lakes url"
tweet	1		"getting my bottle of henny to start my night of right  discount liquors url"
tweet	1		"yuproc happy hour  abilene bar amp lounge url"
tweet	1		"i just wanna get drunk rn"
tweet	1		"gatorade amp vodka dont mind if i do drinks with my love mention media"
tweet	1		"tonight were drinking from the bottle"
tweet	1		"mention mention oh yeah well tell you over a beer "
tweet	1		"booze at mention url"
tweet	1		"maricels trying to kill me by feeding me a shot thats 46 alcohol "
tweet	1		"cause the bottles always there when i have no where to turn"
tweet	1		" nom nom  victoire belgian beer bar url"
tweet	1		"im miserable im getting drunk"
tweet	1		"mention im going to toronto ill be turnt up there haha have fun this weekend"
tweet	1		"cupcakes and wine "
tweet	1		"sex all night couple shots of ciroc"
tweet	1		"eviltwin beer 11 ufocus  blu wolf bistro url"
tweet	1		"mention hey give the guy in 105 his own mic and give us beer 302"
tweet	1		"let us in we want wine wineandherbfest cayugawinetrail  king ferry winery makers of treleaven wines url"
tweet	1		"that competition was literally the worst i need a beer a shower and a lot of sleep   crossfit shockwave url"
tweet	1		"pouring myself a glass of wine and putting on a movie perfection ☺️"
tweet	1		"cramps beasties and bonzo goes to bitburgh beer  skylark lounge w 2 others url"
tweet	1		"getting drunk instead of studying again"
tweet	1		"drinking a hopslam 2014 by mention  dragon bar — url"
tweet	1		"im too turnt up its finna go down baby"
tweet	1		"wheres the party at franks "
tweet	1		"mention  blame it on the alcohol lol but that video is great"
tweet	1		"drinking wine in the shower well see"
tweet	1		"i just want my alcohol"
tweet	1		"mention i dont do much light liquor unless i gotta"
tweet	1		"pretty sure i just lost a 500 pair of earrings but im drunk so im gonna choose to not worry about it rn"
tweet	1		"hanging out and drinking beer with mention just like old times bestiesreunited beerup"
tweet	1		"i need my daily dose of beer this fine night "
tweet	1		"lights off wine poured hannibal on wrapyourwilly time is now"
tweet	1		"liquor dont even faze me like it used to thou"
tweet	1		"my idea of a perfect night would be getting drunk and singing karaoke in my underwear yolo"
tweet	1		"bar crawl fine  harrys w mention mention mention jensteverson beccacast url"
tweet	1		"im tipsy "
tweet	1		"i wonder whose arms i would run and fall into if i were drunk in a room with everyone i have ever loved"
tweet	1		"a whisky toast irishmanwhisky media"
tweet	1		"anybody else wanna come pour pitches of alcohol on my body im ready fuckuall"
tweet	1		"“mention drunk sex a be it right now”"
tweet	1		"just did a shot to mention for being my spirit guide love mention❤️"
tweet	1		"fuck it get drunk"
tweet	1		"lets take a moment to acknowledge the fact i was at a photo exhibit this afternoon amp poured a bottle of wine on the table instead of my cup"
tweet	1		"who says no to free beer"
tweet	1		"kmwx2 drunk dr webb and pitonzo"
tweet	1		"i like you better when im wasted"
tweet	1		"may or may not be trashed"
tweet	1		"way too drunk  i need to stop"
tweet	1		"mention oo im drunk i can ramble like a champ"
tweet	1		"fotoprayers bluntsamplean"
tweet	1		"kmwx2 just wait til 3 were getting drunk again"
tweet	1		"suthodyoung im just drinking a beer while her and leah watch god damn"
tweet	1		"i can see whyyoumad   woodys jerkwater pub url media"
tweet	1		"mention me gusta alcohol me gusta alcohol también"
tweet	1		"im at woodys jerkwater pub syracuse ny w 2 others url"
tweet	1		"late night drunk showers be the best lol"
tweet	1		"im getting drunk im not stressin no more"
tweet	1		"wine chocolate driving and cuddling fix everything take notes boys "
tweet	1		"the drunk bus is a lifesaver"
tweet	1		"strugglebus is here  winton bar and grill url"
tweet	1		"started off lookin for a party amp ended up makin our own "
tweet	1		"one bottle for for nights of fun being lightweight is a gift "
tweet	1		"if i get to yankee stadium this season which one of yall is buying me beer ill buy one round"
tweet	1		"drunk success"
tweet	1		"today was awesome one of my best golf rounds ever and one of my best bar nights ever with the bros life is truly good appreciate it"
tweet	1		"since im too drunk to look for other fursuitfriday pics im just going to fap to mention most recent pic "
tweet	1		"ciroc in my cup"
tweet	1		"im sticking to beer from now on liquor has me feeling some type of way every time i drink it nahh"
tweet	1		"just going to pause for a minute of silence for the fact that i peed on alyssa and emilys floor last night i was literally piss drunk "
tweet	1		"already spilled alcohol on myself and its 913 am "
tweet	1		"mention jollyranchershots “mention when you drink alcohol media”"
tweet	1		"i always get drunk or high the day before i babysit at 6am lol im paying for it yo"
tweet	1		"i need to stop texting this guy when i get drunk i be in my feelings  telling him the truth and shit lol"
tweet	1		"where my mind goes when im drunk i really just dont know "
tweet	1		"todays my sherry party"
tweet	1		"“mention hangover city population 1 ” make that 2"
tweet	1		"beer olympics is here wish me luck and lets hope i can get through at least one event today"
tweet	1		"update everyone on 3rd floor shea is still asleep me and mention are 3 tequila shots deep springfling"
tweet	1		"party hard party hard"
tweet	1		"still drunk "
tweet	1		"i need a beer fairy godmother or a wine one not picky"
tweet	1		"why the fuck isnt it lets get drunk and go swimming in the fountain weather "
tweet	1		"eating a bunch of random things in my house because i would rather spend my money on beer than normal food today  cheerstotheweekend"
tweet	1		"so what happened to my ra promising to buy all our alcohol the last week of school fraud"
tweet	1		"party at melissas in 100 days"
tweet	1		"i wanna be drunk when i wake up on the rights side of the wrong bedd"
tweet	1		"how long until i can have a cocktail"
tweet	1		"on graduation night imma be drunk as a bitch with my best bitch resa "
tweet	1		"ms pub crawl  drinking a miller lite by mention at brickwoodgrill — url"
tweet	1		"all my work from this semester so glad its over cmdone magazine fragrance beer review  the… url"
tweet	1		"wine and cream cheese im still disgusted  mention"
tweet	1		"beer run  victor brewing url"
tweet	1		"ms pub crawl  drinking a too kind by 3headsbrewing at ocallaghanpub — url"
tweet	1		"beersoftheworld beer more than 100 varieties of beers from across the world rochester newyork… url"
tweet	1		"scary  otb  rubinos sports bar w 2 others url"
tweet	1		"i take a nap in mentions bed and he wakes me up with a towel for a shower coffee and alcohol bestfriend sherryparty2014"
tweet	1		"and spark pie  drinking a budweiser black crown by mention  eye hub — url photo"
tweet	1		"my three favorite things  wine chocolate and macaroons foodporn sarahspatisserie ithaca ny… url"
tweet	1		"wine tasting adventures in the finger lakes in ny  damiani wine cellars url"
tweet	1		"i wanna do something after work preferably involving alcohol getatme"
tweet	1		"im at half pint pub rochester ny url"
tweet	1		"i present cookies made with whiskey media"
tweet	1		"drinking a bud light by mention at mention — url"
tweet	1		"i love when my parents randomly find wine in the cabinet for me "
tweet	1		"i cant be getting fucked up like last night "
tweet	1		"mention i thought i was your number 1 drunk bitch  where is the lovee"
tweet	1		"rtkillersmurf183 let go of that finals stress come hang out with jade and i at the bar tonight 5 double wells and 250 poundersyay"
tweet	1		"can someone explain to me why im laying on bed alone drinking wine and watching the movie babe"
tweet	1		"beer and modern family with ma babe"
tweet	1		"drinking all the liquor i have in hopes of not remembering anything ✌️✌️"
tweet	1		"wine tour 1 amanda 0"
tweet	1		"after being on the go non stop for the past 48 hour my saturday evening is gonna consist of wine amp a californication marathon"
tweet	1		"relaxing  drinking a delirium tremens by mention  angry goat pub — url photo"
tweet	1		"decent ipa those fries were way too spicy  drinking a rebel ipa by mention  good buddys pub — url"
tweet	1		"im a little too drunk way too early"
tweet	1		"solid very good ipa an upgrade fish n chips for the entree  drinking a two hearted ale  good buddys pub  url"
tweet	1		"i  tequila"
tweet	1		"drinking an east india pale ale ipa by brooklynbrewery  murphs irondequoit pub — url photo"
tweet	1		"but i wanna get drunk tonight"
tweet	1		"when most kids are going to prom im going dressed up to get fucked up"
tweet	1		"dinner  beauvine chophouse amp wine bar  beauvine1 url media"
tweet	1		"if i wash down advil with beer is that counter productive"
tweet	1		"wine night yaass"
tweet	1		"been drunk for way too long considering its 930 on a saturday night "
tweet	1		"mention were drinking whiskey and watching game of thrones lol"
tweet	1		"im not hungry but all this food be in front of me and wine so ya know "
tweet	1		"the party has commenced ithaca ithacacollege cornell  moonshadow tavern  mooniesithaca url"
tweet	1		"not an official pin on the rcrevival map but im sipping a great sazerac roc has a lot to offer cocktail fans url"
tweet	1		"trata wine and these girls perfectnight ❤️ mention mention  trata  the restaurant at… url"
tweet	1		"we successfully determined im a depressed alcoholic "
tweet	1		"better than it sounds  drinking a samuel adams blueberry hill lager by mention  mi casa — url"
tweet	1		"solera deathintheafternoon champagnecocktail local lovely happy fun goodtimes  solera wine bar url"
tweet	1		"im drunk talk to you guys tomorrow"
tweet	1		"mfs really drunk"
tweet	1		"i find myself the funniest person when im drunk"
tweet	1		"im a drunk ass bitch"
tweet	1		"rolling with the homies  drinking a genesee beer by geneseebrewery  the rooftop — url photo"
tweet	1		"rit having a party"
tweet	1		"tennessee whiskey and coke classic way to enjoy the rest of the evening "
tweet	1		"mention  im drunk as fuck ampmy bottle gonetext me bitch"
tweet	1		"yum yum  drinking a traditional lager by mention  dave amp busters — url photo"
tweet	1		"im drunk  im clipped  damn"
tweet	1		"i deserve to smell like whiskey and cigarettes every now and then like old trying to be young like two drinks didnt kick my ass bedtime"
tweet	1		"salt tequila lime is still my fave thing"
tweet	1		"beer runs rite through me i gott piss again already"
tweet	1		"i passed put at like 9 cuz i was too drunk and i was woken up too early so anybody tryna drink"
tweet	1		"the timeline going crazy over this mayweathermaidana fight wish this damn bar had it on "
tweet	1		"awesome  drinking a wittekerke by mention  world of beer — url photo"
tweet	1		"beerpong is still a thing"
tweet	1		"this is the longest hangover of my life"
tweet	1		"im so good at flip cup amp this is my first time playing hollaa"
tweet	1		"mention amp ill buy a bottle of tanqueray and we will have jolly old time ☺️☺️☺️"
tweet	1		"i wanna get day drunk"
tweet	1		"drunk texted my mom at 3am lol feelinthelove media"
tweet	1		"i am never drunk enough to forget my shoes or my money ill fucking tell you that stopblamingvodkaforyourhopelessness mention"
tweet	1		"this pretty much sums up this weekend  mention peeing on the bar media"
tweet	1		"kombucha does wonders for a hangover"
tweet	1		"the only thing thats going to fuck me up more than the alcohol i ingested this weekend is the physics final tomorrow"
tweet	1		"wine cheese wine perfectcombo"
tweet	1		"how am i still drunk"
tweet	1		"dont understand how rock stars can function with a hangover oh my god i just want to crawl into bed and sleep for the rest of my life"
tweet	1		"mention we did not we used shot glasses broski those will be used at a later date"
tweet	1		"wine tourin with this one   seneca lake wine trail url"
tweet	1		"i hope its a fire party going on after fowler prom "
tweet	1		"this place is cool as hell nice bar  drinking a west coast ipa by mention  good buddys pub — url"
tweet	1		"the rolling hills of naples are doing wonders for my hangover right now"
tweet	1		"i wish wine tasting in fairport ny was the same as wine tasting in tuscany and rome set the bar too high with tuscany ok"
tweet	1		"workin on a hangover "
tweet	1		"had to put dis big ass bottle of tequila to use imma get sum margarita mix while im out tmw "
tweet	1		"mention mention cuz im bad or cuz ill be drunk i dont get the joke"
tweet	1		"finally watching sharknado maybe i should start drinking wine"
tweet	1		"i used to be love drunk but now im hung over"
tweet	1		"bullpenmore alcohol"
tweet	1		"sunday funday  we love the red jug pub url"
tweet	1		"love  drinking a flower power by mention  good buddys pub — url photo"
tweet	1		"deja vu  drinking a hop nosh ipa by mention  good buddys pub — url"
tweet	1		"got lost eating burgers drinking beer now mylife prettygoodnight  mount morris url"
tweet	1		"mention mention  drunk italian splurges"
tweet	1		"mention winnie told me to drink a bottle of wine and jen told me to take a shot"
tweet	1		"getting drunk on a sunday"
tweet	1		"neishaneii3 yess lawdd im drinking dark liquor lmao yeet"
tweet	1		"yup  daileys bar url"
tweet	1		"im just going to sit here amp remember all the good time we had  the land amp all the times we got really drunk amp did outrageous shit"
tweet	1		"senior sunday champagne toast comingtoanend cuse14"
tweet	1		"“mention shorty bought me a shot of henny from across the bar  she wants the d ” put in work"
tweet	1		"i cant wait for the party bus  im bout to see if someone can work for me that day"
tweet	1		"tequila time"
tweet	1		"drinking a coors light summer brew by coors brewing company  my house — url"
tweet	1		"cinco de mayo turn up"
tweet	1		"codeine in my wine glass"
tweet	1		"i got too drunk this weekend i still have yet to recover"
tweet	1		"my first class doesnt start for 9 minutes and i already feel like getting hammered"
tweet	1		"theres too much beer in my fridge leaving no room for me to put the milk back on the shelf"
tweet	1		"mention lol its cinco de drunko so i thought tequila would be more appropriate "
tweet	1		"cinco de mayo bitchess mention mention tequila"
tweet	1		"oh look an empty wine glass better fix that mondaystinks itsgoodtobegrown mention mention mention"
tweet	1		"we gonn have a party"
tweet	1		"mention 409 we were all day drunk by 2pm now i know why they hate americans i feel mention coulda texted this whilst in mexico"
tweet	1		"i want a drink flask so i can feel fancy drinking wine "
tweet	1		"a bottle all just to make it thru the night working "
tweet	1		"fuck mexico but lets get drunk anyways"
tweet	1		"so much better out of a bottle  drinking a dos equis special lager  eye hub  url photo"
tweet	1		"double maragtita and a shot of tequila dolo shit   tgi fridays syracuse destiny url"
tweet	1		"aaand i love my boyfriend for driving me around rochester getting me drunk thanks mention"
tweet	1		"drinking a jack daniels berry punch by jack daniels beverage co  party city — url"
tweet	1		"lol tequila"
tweet	1		"good brew"
tweet	1		"im at ocallaghans pub  ocallaghanpub rochester ny url"
tweet	1		"tequila tastes like bad choices wouldnt you agree mention cincodemayo cincodefuckmylife"
tweet	1		"whelp happy cinco de mayo i got drunk"
tweet	1		"id drink a beer now but that means i only have 17 beers for wednesday might have a drinking problem"
tweet	1		"that time mention and i went to mexico and had a real authentic mexican beer cincodemayo media"
tweet	1		"cinco de mayo turn up in 5 4 3 2 drinkodemayo"
tweet	1		"good tips  beer money "
tweet	1		"im at the red jug pub w mention url"
tweet	1		"tequila definitely makes my clothes fall off"
tweet	1		"widn listening to coldplay play live at the beacon theatre thx siriusxm w a glass of wine  mention media"
tweet	1		"faced my fears and jumped in a random river maybe alcohol had something to do with it but oh well still did it now im frozen"
tweet	1		"bar hopped so many times"
tweet	1		"“mention wine  chocolate  yes” "
tweet	1		"ordered a tequila sunrise and its nothing like yachetta232 s justsaying  olé"
tweet	1		"only thing ive learned in college is that i have a high tolerance for tequila "
tweet	1		"i am always drunk in my instagram pictures holy shit hahaha"
tweet	1		"mention mention huh youd think that sometimes a glass of wine would be just the thing at 6 am haha some bacon and a nice merlot"
tweet	1		"these dudes got me fucked up"
tweet	1		"mention replacement hips soon can you play beer pong in a nursing home wellbetheresoon"
tweet	1		"“mention mention im 100  serious” yes hannah were gonna fucking get drunk out of our minds"
tweet	1		"im ratchet af this morning damn vodka"
tweet	1		"how can i feel like a million bucks this morning because i really do megan1 tequila0"
tweet	1		"all i know is on our beer run the peeps came back with keystone light wtf"
tweet	1		"todays my day off from life so im gonna get fucked up to cope with how shitty the world is"
tweet	1		"ive been drunk since friday"
tweet	1		"i just had to get up and give a speech to everyone last night when i was blackout drunk damnitmichael"
tweet	1		"somethin bout a beer sittin on ice"
tweet	1		"normal people cops quick ditch the beer me and my friends cops quick finish the beer"
tweet	1		"tonight well be in toronto goal 1 go to a bar and hardcore route for the mention amongst those mention fans"
tweet	1		"someone needs to come drink a bottle of wine with me right meow"
tweet	1		"my only goal this summer is to learn how to wine so i can shit on everyone at the club "
tweet	1		"“mention there was mini liquor bottles weed money and condemns in the piñata god i love cinco de mayo” dont 4get the jungle juice"
tweet	1		"is this why im single romeo vs alcohol media"
tweet	1		"a little work happyhour with sushi and wine  next door by wegmans  nextdoorwegmans url"
tweet	1		"tullamore dew tasting mention tullamoredew irishwhiskey whiskey syracuse tullyontour  small… url"
tweet	1		"to continue the binge tonight or nah"
tweet	1		"drinking a third shift  amber lager by coors brewing company  eye hub — url photo"
tweet	1		"solid alt getting a tour now  drinking a brew house düsseldorf altbier at geneseebrewery  url photo"
tweet	1		"“mention when you and yo best friend get fucked up together url” mention lmaoo us"
tweet	1		"beer amp bites  donnellys public house  donnellysph url"
tweet	1		"i guess ill have beer for dinner since i have zero food"
tweet	1		"“mention being drunk with your best friend is the best kind of drunk” mention mention "
tweet	1		"first night of farewell drinks with mention cheers  acme bar amp pizza url"
tweet	1		"the binge shall continue "
tweet	1		"being ignored by the bar staff is great all i want is a beer"
tweet	1		"im at jojo bistro amp wine bar pittsford ny url media"
tweet	1		"830 pm im drunk online shopping for lava lamps"
tweet	1		"mention running and tequila is a bad combo"
tweet	1		"scotch or wine veryharddecisions"
tweet	1		"oh yeah we won trivia werock randomknowledge  nibsys pub url"
tweet	1		"mention i was thinking more like a beer and a shot"
tweet	1		"mango vodka is making a comeback this weekend prepare yourselves mention mam4624 larixxmix mention mention"
tweet	1		"i freaking love this beer  drinking a porter by mention at donnellysph — url"
tweet	1		"fuck you im getting drunk"
tweet	1		"40 beers later and ive completed the beer tour my final test in college thanks syracuseu for… url"
tweet	1		"gerardyamber drankin mmm just discovered uinta hop nosh ipa and elysian super fuzz blood orange ale can’t beat bushmills whiskey too"
tweet	1		"i would drink reds or woodchucks with no intention of getting drunk just cause they taste fuckin delicious"
tweet	1		"drunk sleep is the only sleep out here "
tweet	1		"why 4 bottles of wine a bottle of jack and a bottle of jaeger on a tuesday night  mention"
tweet	1		"what happens when you get drunk with your jordanian friend media"
tweet	1		"egg whites chicken breast spinach tuna and celery until vacation which means no beer lets see how long this lasts  yeahokay"
tweet	1		"last night was great but now its time to celebrate our last catalina wine mixer with the greatest people ive ever met herestous ☀️"
tweet	1		"just because were friends when im drunk doesnt mean you can talk to me when im sober"
tweet	1		"hammered all day and night six days in a row im done"
tweet	1		"ugh id be skinner if i didnt drink beer every day"
tweet	1		"so who wants to get drunk with me tonight"
tweet	1		"bar hopping at the mall with mention "
tweet	1		"a very smooth and pleasurable experience  drinking a new dogtown pale ale  acme bar amp pizza  url"
tweet	1		"i thought my cranberry juice tasted weird and thats when i realized that its because theres no vodka in it"
tweet	1		"drinking a rebel ipa by mention  thirsty frog pub amp grill — url"
tweet	1		"drinking a honkers ale by mention  the dugout sports bar amp pizzeria — url photo"
tweet	1		"im at ocallaghans pub  ocallaghanpub rochester ny url"
tweet	1		"drunk and just took my contacts out extra drunk"
tweet	1		"catawba wine "
tweet	1		"just an fyi i have an ongoing bet throughout the playoffs that if boyle scores a goal i have to get blackout drunk"
tweet	1		"why does my bud light taste like flowers"
tweet	1		"this bottle of winegt my homework"
tweet	1		"the final flip night  at mention cafe amp pub w 9 others url"
tweet	1		"today has taught me that no matter how much of a drunk mess i am there is always someone who even more of a mess"
tweet	1		"ill just sit here drinking whiskey watching the rangers snickering waiting for the yankees to start"
tweet	1		"mention mention mention"
tweet	1		"everyones getting married and into relationships and im just like wheres my beer"
tweet	1		"vodka tonic and some good vibes to finish the night off"
tweet	1		"beer me now "
tweet	1		"i better lean you up against the wall ohh im tipsy tipsy "
tweet	1		"get faded turn up pour it on up till i cant even think no more get ratchet go dumb then go more dumb then we can keep it lit lets roll"
tweet	1		"is anyone else getting super fricken excited for summer bonfires concerts and beer or is it just me"
tweet	1		"drinking w the homies might as well turn up since i cant go home till tomorrow morning"
tweet	1		"i think i drank too much wine while studyinggoodnight "
tweet	1		"biggest upset me getting into the cornell bar"
tweet	1		"if this doesnt say im ready for summer beer and bitches i dont know what does  media"
tweet	1		"mention anytime you leave somewhere and you’re still drunk media haha you feel me mention sorryimtheworst "
tweet	1		"beer amp leaf lord help me"
tweet	1		"my hell is an irish bar where its st patricks day every day"
tweet	1		"i am too drunk and i have moves"
tweet	1		"get me to elmira so i can reek havoc while black out drunk with my number one"
tweet	1		"mention i was super drunk for that formal"
tweet	1		"frat life for cornells atl slopeday2014 ft ludacris dining ithaca beer rain peace… url"
tweet	1		"thank god for alcohol what a life saver"
tweet	1		"taybay10 lets get drunk homie"
tweet	1		"im flying for the first time ever today i think im gonna do it like dierks bentley and get drunk on a plane mardigrasupintheclouds"
tweet	1		"mention dining hall when we had lobster last year and i was drunk and almost got throw out for throwing a fit"
tweet	1		"plastered before 10 slopeday"
tweet	1		"nice days like today i just wanna sit on my patio and get drunk"
tweet	1		"drunk 2 whole pints im dreaming now"
tweet	1		"at the syracusecheifs game with becschu kelseyadler mention mention so ready for 1 beer and hot dogs media"
tweet	1		"mention mention mention should i wear my billsmafia shirt or a jersey and what beer should i drink"
tweet	1		"good beer good friends good dogs syracusechiefs media"
tweet	1		"wine tour  wagner vineyards url"
tweet	1		"slope day let get drunk lol  libe slope w 18 others url"
tweet	1		"a week from tomorrow ill be heading back to phila for the summer party time mention ❤️"
tweet	1		"shower beer to celebrate officially being done with school "
tweet	1		"so take this wine amp drink with me  lets delay our misery"
tweet	1		"its beer o clock after rocdayofcaring  titus tavern url"
tweet	1		"dont really know if im drunk or hungover slopeday2014"
tweet	1		"a little stress relief  camillus sportsmen club url"
tweet	1		"drinking a scotch ale by naked dove brewing company at mention — url"
tweet	1		"hot run make this cold beer taste all the better yumm marathontraining"
tweet	1		"continuing the pregraduate party with franzia"
tweet	1		"drinkin a genny lightest beer i have tried in a long time taste like a beer decent tas genny light url"
tweet	1		"social experiment 3948824 can mention get a beer from a bartender faster than i can gameon"
tweet	1		"if anyone wants to pay me to write poems binge drink in my backyard with my dog or write poems about drinking in my backyard with my dog"
tweet	1		"i cannot wait to buy all of the wine i want whenever i want "
tweet	1		"chris is my dd while i drink by myself wednesday afternoon and get wasted celebrating the end of this semester seniorbarcrawl "
tweet	1		"i spilled beer on my michael bublé shirt"
tweet	1		"i got drunk at our work dinner tonight shits dope"
tweet	1		"i need a vacation preferably on a beach with an alcohol beverage in my hand"
tweet	1		"i just love tequila"
tweet	1		"come party with me at the hottest college night in ithaca  ithacacollege cornell slopeday  moonshadow tavern url"
tweet	1		"“mention when somebody takes my alcohol without asking” they have a death wish"
tweet	1		"i need a bottle"
tweet	1		"“mention this weekend will be phenomenal greenlakes flipcup battleshots moonshine gianelli lymedisease” lymedisease14"
tweet	1		"mention mention i educate america with drinking beer"
tweet	1		"well i guess its time to go chill with the bruh johnny and get wasted browns2014draft"
tweet	1		"whos going to the bar tonight"
tweet	1		"mention i love champagne come share"
tweet	1		"“mention this liquor bouta b everything” "
tweet	1		"kayla just spilled wine all over me and the bed and goes can we put newspaper over it"
tweet	1		"neighbors literally just made me want to get super fucked up"
tweet	1		"drunk enough that im able to just sit here and judge others bliss"
tweet	1		"taymcelwain like hi lets get drunk soon bc its summertime for this bitch "
tweet	1		"yep barley wine in a mason jar mug tis malty hoppy spicy yet smooth with a  bigfoot 2013 url photo"
tweet	1		"bar hoping and shit done with p1 year yo"
tweet	1		"drunk in my bunk"
tweet	1		"been drunk every night for the past week "
tweet	1		"post krewella hangover "
tweet	1		"who gets drunk on a wednesday bahaha we doo tequila shots fucked me up media"
tweet	1		"whats a girl gotta do for a beer at 1046 am"
tweet	1		"lunch and beer shandy guess whose productivity is trending downward this afternoon roc rocdish url"
tweet	1		"outta class early and its nice out im opening a bottle of wine"
tweet	1		"brew house lunch  genesee brew house url"
tweet	1		"shoutout to mention for bringing my drunk ass home last night "
tweet	1		"first roc 85 degree day time for a cold one on the roof overlooking high falls  the genesee brew house url"
tweet	1		"a nice cold beer would make this day so much better"
tweet	1		"i need an alcoholic beverage in my hand "
tweet	1		"daltonworgo celebrations begin tomorrow bro beer and more beer"
tweet	1		"i love when my dad calls and says lets go grab a beer princess i miss my daughter and id like some family time i have the best dad"
tweet	1		"if any of you ladies out there wanna see a real man at work ill be cutting wood on erie feel free to watch man at perfection bring beer"
tweet	1		"end of the week bookend  drinking a guinness draught by mention  lake house pub — url"
tweet	1		"im at a crossroads between adulthood amp childhood where i dont know whether to reach for the wine or chocolate milk mention"
tweet	1		"i just wanna be beachside with a corona and some shrimp cocktail and a lovely lady to apply my sunscreen daydreamin"
tweet	1		"making this alcohol stuff w fruit when i get home "
tweet	1		"drinking a dayglow ipa by elysianbrewing  world of beer — url"
tweet	1		"getting wine  whitehouse liquor at marketplace url"
tweet	1		"stop 1 of the bar crawl  58 main bbq url"
tweet	1		"tequila makes me want to have sex but so does every alcoholand water namethatroommate"
