username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Ravan_Guha;2018-03-30 14:39;0;0;"Happy Saint Patrick's Day !! pic.twitter.com/2ZcOW05G0u";;;;"979729949576884224";https://twitter.com/Ravan_Guha/status/979729949576884224
celticmama6;2018-03-30 13:58;0;5;"Very loud tween boy at gymnastics class: “St Patrick’s Day is actually related to NOTHING. At least the Easter Bunny is related to Spring.” Will (6): “Actually St Patrick was a saint & a REAL PERSON who brought the news of Jesus to the pagans. Also, the Easter Bunny isn’t real.”";;;;"979719467562405888";https://twitter.com/celticmama6/status/979719467562405888
finnegansreader;2018-03-30 13:28;0;0;"picture turned out in wealthy red in the sabbath sheets? Was it him that suborned that surdumutual son of his, a litterydistributer in Saint Patrick’s Lavatory,";;;;"979711968490778624";https://twitter.com/finnegansreader/status/979711968490778624
crushshotsports;2018-03-30 11:05;0;0;"RT @DanielEricMann : Juggling Taxi Happy Saint Patrick's Day Conor Mcgregor News, and Cian Cowley & Mc Gregor Hat.……… https:// twitter.com/i/web/status/9 79384976155316224 … - http:// tinyurl.com/y8lm7dlr";;@DanielEricMann;;"979675877649866752";https://twitter.com/crushshotsports/status/979675877649866752
jjeckerman;2018-03-30 10:40;0;0;"Detroit gets an Opening Day redo... Saint Patrick's Day part Troi?";;;;"979669567634014208";https://twitter.com/jjeckerman/status/979669567634014208
worzalman;2018-03-30 09:47;0;0;"Ireland ‘became’ a land of saints and scholars because of men and women’s passion. Read St Patrick’s writings. Breathe its ancient spiritual power in at Skellig Michael. Use your passion to build an Ireland that is safe for women?";;;;"979656262374830080";https://twitter.com/worzalman/status/979656262374830080
quenchthings;2018-03-30 08:19;0;0;"#IQuench Enjoy The Irish Sour this Saint Patrick's Day Still getting over all the fun you had with scotch on Robbie Burns Day? Not to fear, Saint Padd http:// quench.me/drinks/enjoy-t he-irish-sour/ … pic.twitter.com/vvjmTr0bs4";;;#IQuench;"979634258556878848";https://twitter.com/quenchthings/status/979634258556878848
quench_mag;2018-03-30 08:19;0;0;"#IQuench Enjoy The Irish Sour this Saint Patrick's Day Still getting over all the fun you had with scotch on Robbie Burns Day? Not to fear, Saint Padd http:// quench.me/drinks/enjoy-t he-irish-sour/ … pic.twitter.com/VQJoGkIkvH";;;#IQuench;"979634252563275777";https://twitter.com/quench_mag/status/979634252563275777
kemmeth71;2018-03-30 05:44;0;0;"Heart Wreath Wedding Wreath Moss Wreath Valentine Wreath Saint Patrick's Day Woodland Wedding Door Wreath Valentine Wreath https:// etsy.me/2uxFZtk via @Etsy";;@Etsy;;"979595148316229632";https://twitter.com/kemmeth71/status/979595148316229632
kemmeth71;2018-03-30 05:42;0;0;"Moss Wreath Rustic Wreath Heart Wreath Valentine Wreath Saint Patrick's Day Wreath Green Wreath Home Decor Door Wreath https:// etsy.me/2GjvS0B via @Etsy";;@Etsy;;"979594643795947520";https://twitter.com/kemmeth71/status/979594643795947520
SharleneSaroka4;2018-03-30 05:22;0;1;"Saint Patrick's cathedral nyc... pic.twitter.com/QlogvTNOMD";;;;"979589550476578816";https://twitter.com/SharleneSaroka4/status/979589550476578816
evanino;2018-03-30 05:21;0;0;"Joyin Toy 6 Pack St. Patrick’s Day Green Shamrock Clover Headbands/Top Hat Saint Patrick’s Costume Accessories Party Favors Decorations http://www. evanino.com/joyin-toy-6-pa ck-st-patricks-day-green-shamrock-clover-headbands-top-hat-saint-patricks-costume-accessories-party-favors-decorations/ … pic.twitter.com/4Jz2Vj56Lo";;;;"979589533871362048";https://twitter.com/evanino/status/979589533871362048
unperturbable;2018-03-30 04:57;0;0;"This feels like a Saint Patrick's day and a Cinco de Mayo in one day! pic.twitter.com/bLoZ2qOLrW";;;;"979583464105103360";https://twitter.com/unperturbable/status/979583464105103360
tasttyrecipes;2018-03-30 04:02;0;0;"Please RT #recipes #food #cooking #delicious #cook #recipe 13 Saint Patrick's Day Recipes Under 200 Calories http:// bit.ly/2vJvhg3";;;#recipes #food #cooking #delicious #cook #recipe;"979569638702043136";https://twitter.com/tasttyrecipes/status/979569638702043136
RcpsMgzine;2018-03-30 04:02;0;0;"Please RT #recipes #food #cooking #delicious #cook #recipe 13 Saint Patrick's Day Recipes Under 200... http:// tinyurl.com/hkngtb7";;;#recipes #food #cooking #delicious #cook #recipe;"979569594951225344";https://twitter.com/RcpsMgzine/status/979569594951225344
Recipe_Health;2018-03-30 03:44;0;0;"Please RT #recipes #food #cooking #delicious #cook #recipe 13 Saint Patrick's Day Recipes Under 200... http:// tinyurl.com/hkngtb7";;;#recipes #food #cooking #delicious #cook #recipe;"979564948786356224";https://twitter.com/Recipe_Health/status/979564948786356224
Juliaklopriore;2018-03-30 03:13;0;1;"I asked one of my friends over text how Saint Patrick’s Day went at his bar and he said “long as duck” which made me laugh and wonder what kind of Irish saying “long as a duck” was, but really it was just a typo and I should probably be concerned for myself.";;;;"979557094197260288";https://twitter.com/Juliaklopriore/status/979557094197260288
TheTomfooligans;2018-03-30 02:20;0;2;"Wearing of the Green at Saint Arnold Brewing Company on Saint Patrick’s Day! https://www. facebook.com/Tomfooligans/v ideos/1612798198774878/ …";;;;"979543857166614528";https://twitter.com/TheTomfooligans/status/979543857166614528
justinngarofalo;2018-03-29 23:56;0;0;"me n her. @Saint Patrick's Day https://www. instagram.com/p/Bg7SYB5liKA/";;@Saint;;"979507665704505344";https://twitter.com/justinngarofalo/status/979507665704505344
blooblee1;2018-03-29 23:20;1;2;"Overheard in the year 3018: "I can't believe the Chicago Starfleet still dive bombs the sun with green color dye every saint Patrick's day"";;;;"979498574307299328";https://twitter.com/blooblee1/status/979498574307299328
Cathedral_EP;2018-03-29 23:04;1;9;"Please keep our large group of seniors traveling in Ireland during Easter break in your prayers. They are pictured here touring Saint Patrick's in Dublin and posing in Dublin Square.";;;;"979494568973471745";https://twitter.com/Cathedral_EP/status/979494568973471745
lovesms77;2018-03-29 22:57;0;2;"Best Funny Saint Patrick’s Day Quotes and Sayings with Images 2017 https://www. lovesoff.com/best-funny-sai nt-patricks-day-quotes-sayings-images-2017/ …";;;;"979492833517232128";https://twitter.com/lovesms77/status/979492833517232128
jpmansfield59;2018-03-29 22:32;0;0;"Saint Patrick’s Cathedral on Fifth Avenue. Always an impressive sight, but even more so at… https://www. instagram.com/p/Bg7IsGpDwvE/";;;;"979486382929432578";https://twitter.com/jpmansfield59/status/979486382929432578
camdendiocese;2018-03-29 21:44;3;3;"Join Bishop Sullivan in Ireland June 20-31, 2018! Sightseeing Highlights: Ring of Kerry, Saint Patrick’s Cathedral, Belfast, Walking tour of Derry, Giant’s Causeway, Saint Patrick’s Centre and MORE! http://www. camdendiocese.org/visit-the-emer ald-isle-with-bishop-dennis-j-sullivan/ … pic.twitter.com/QHuMmQilo1";;;;"979474406291460097";https://twitter.com/camdendiocese/status/979474406291460097
austybot;2018-03-29 21:26;0;0;"tbt to saint patrick's day this is still one of the beautiful thing sometimes";;;;"979469782113189888";https://twitter.com/austybot/status/979469782113189888
MichaelPacholek;2018-03-29 21:04;0;0;"Yeah, the police really shut that SAINT Patrick's Day Parade down. Oh no, wait, they were MARCHING IN IT. This. Saying stuff like this why liberals keep calling you right-wingers "stupid."";;;;"979464395041525762";https://twitter.com/MichaelPacholek/status/979464395041525762
MetaphysicalPI;2018-03-29 20:19;1;0;"Saint Patrick's Day Posts From Around Our Website http:// mysticinvestigations.com/paranormal/sai nt-patricks-day/ … #scifi #Supernatural #Paranormal #Fantasy #ASMSG";;;#scifi #Supernatural #Paranormal #Fantasy #ASMSG;"979453030297776131";https://twitter.com/MetaphysicalPI/status/979453030297776131
pontiusbobby;2018-03-29 20:04;0;0;"I forgot to make my avi and phone wallpaper a Saint Patrick’s day minion, but don’t worry, I’m back for Easter.";;;;"979449297455468544";https://twitter.com/pontiusbobby/status/979449297455468544
worldwanderings;2018-03-29 19:29;0;0;"New post: Exploring Saint Patrick's Cathedral at the Rock of Cashel http://www. worldwanderings.net/2018/02/17/exp loring-saint-patricks-cathedral-rock-cashel/ … pic.twitter.com/giP0d2SKJE";;;;"979440386815885312";https://twitter.com/worldwanderings/status/979440386815885312
DioceseFL;2018-03-29 18:57;0;0;"Maundy Thursday Service 7pm at St. Patrick's , Saint Johns https://www. facebook.com/EpiscopalDioce seOfFlorida/posts/1811056145655705 …";;;;"979432297169608704";https://twitter.com/DioceseFL/status/979432297169608704
AitkensPew;2018-03-29 17:30;0;0;"Spring always makes me think of rainbows! Here's the rainbow we had leading to a pot of gold for Saint Patrick's Day. pic.twitter.com/iq7emc17m5";;;;"979410447437910016";https://twitter.com/AitkensPew/status/979410447437910016
SERGIOIUREVOLUT;2018-03-29 17:20;0;0;"Saint Patrick’s celebration deeply rooted in the popular culture https://www. facebook.com/TelecentroTeso ro/videos/1648189178597595/ …";;;;"979407867399888897";https://twitter.com/SERGIOIUREVOLUT/status/979407867399888897
libertytax10958;2018-03-29 17:00;1;2;"#TBT to the Saint Patrick's Day Parade, with Limboing Lady Liberty. Try and say that 3 times fast! pic.twitter.com/hwYs4Hlmo9";;;#TBT;"979403025826680837";https://twitter.com/libertytax10958/status/979403025826680837
physiciansmercy;2018-03-29 16:36;0;1;"I gifted this to Dr. O’Deorain for Saint Patrick’s Day—she grumbled and told me she was going to throw it away, but I found it after picking up a stack of papers that had fallen off of her desk. pic.twitter.com/Uwc7HRivCc";;;;"979396850234085379";https://twitter.com/physiciansmercy/status/979396850234085379
TianaCHE;2018-03-29 15:58;0;0;"Bolero Wool Bolero Felt Strawberry Shrug Bolero Jacket Bridal Felted Strawberry Corsage /STRAWBERRY FIELDS/ Saint Patrick's Day https:// etsy.me/2E4pcxk via @Etsy";;@Etsy;;"979387366388457473";https://twitter.com/TianaCHE/status/979387366388457473
MrHarryCochrane;2018-03-29 15:50;0;0;"You've used the wrong flag at 3:08. Saint Patrick's Saltire was not added to the Union Jack until the 1801 Act of Union, but Pocahontas's voyage to England was in 1616. pic.twitter.com/NBn9IKmUf5";;;;"979385376136720385";https://twitter.com/MrHarryCochrane/status/979385376136720385
crushshotsports;2018-03-29 15:49;0;0;"RT @DanielEricMann : Juggling Taxi Happy Saint Patrick's Day Conor Mcgregor News, and Cian Cowley & Mc Gregor Hat.……… https:// twitter.com/i/web/status/9 79105659131236353 … - http:// tinyurl.com/ybfu65kw";;@DanielEricMann;;"979384976155316224";https://twitter.com/crushshotsports/status/979384976155316224
Travel_For_Food;2018-03-29 15:01;0;0;"Saint Patrick's Day parades and festivals honor #Irishheritage every 17th of March. These are the best #Irishcelebrations from around the world! http:// travelforfoodhub.com/saint-patricks -day-celebrations-around-world/ … #StPatricksDay2018 #StPatricksDay #travelforfoodhub pic.twitter.com/DOSPhHMnc2";;;#Irishheritage #Irishcelebrations #StPatricksDay2018 #StPatricksDay #travelforfoodhub;"979372920274333701";https://twitter.com/Travel_For_Food/status/979372920274333701
jjeckerman;2018-03-29 13:38;0;0;"Today is Opening Day in Detroit. Or, as I like to call it, Saint Patrick's Day Part Deux in this neck of the woods. Eat 'em Tigers!";;;;"979352115884814342";https://twitter.com/jjeckerman/status/979352115884814342
NaughtyxNatalie;2018-03-29 12:41;0;1;"Saint Patrick's Day Snapchat Cumshow by @NaughtyxNatalie https://www. manyvids.com/Video/680091/S aint-Patricks-Day-Snapchat-Cumshow/ … @manyvids pic.twitter.com/MCsVF87Tdw";;@NaughtyxNatalie @manyvids;;"979337661226934272";https://twitter.com/NaughtyxNatalie/status/979337661226934272
donprin345;2018-03-29 11:46;0;0;"Gotta love it when the guy who did an amazing job for the last nine years by putting on a Saint Patrick's day parade that was specifically focused on first responders from all over the world and our nations veteran... https://www. facebook.com/don.prince.1/p osts/10214100712945551 …";;;;"979323910545133568";https://twitter.com/donprin345/status/979323910545133568
dziennikpolonii;2018-03-29 10:25;1;2;"Saint Pope John Paul II Tribute at St. Patrick's Cathedral in New York City http:// poland.us/strona,42,2989 9,0,saint-pope-john-paul-ii-tribute-at-st-patricks-cathedral-in-new-york-city.html#.Wry_H-g3w_8.facebook …";;;#;"979303610793320448";https://twitter.com/dziennikpolonii/status/979303610793320448
TianaCHE;2018-03-29 10:24;0;1;"Bolero Wool Bolero Felt Strawberry Shrug Bolero Jacket Bridal Felted Strawberry Corsage /STRAWBERRY FIELDS/ Saint Patrick's Day https:// etsy.me/2uziLTI via @Etsy";;@Etsy;;"979303191165751296";https://twitter.com/TianaCHE/status/979303191165751296
flybyourpants;2018-03-29 10:18;0;0;"A Saint Patrick's Day Party your Family Won't Want to Miss! http:// rviv.ly/OtcluB";;;;"979301720961486848";https://twitter.com/flybyourpants/status/979301720961486848
AaronRFernandes;2018-03-29 09:23;0;0;"This is How Caitlyn Jenner Spent Saint Patrick's Day... http:// bit.ly/2pQkoXc #caitlynjenner #malibu #stpatricks";;;#caitlynjenner #malibu #stpatricks;"979287846375776258";https://twitter.com/AaronRFernandes/status/979287846375776258
vRioo;2018-03-29 08:31;0;0;"Only thing since Valentine's was saint Patrick's and they didn't do one for that right? So next is Easter which they will do. But why would they bring any seasonal holiday skins in besides Easter. Would affect sales in more ways than one.";;;;"979274711824830464";https://twitter.com/vRioo/status/979274711824830464
CaliffCreations;2018-03-29 08:27;0;0;"#DIY Saint Patrick's Day #Centerpiece Decorating for a holiday is always fun. The table display is always the most http:// rviv.ly/KX7Sod";;;#DIY #Centerpiece;"979273905650257920";https://twitter.com/CaliffCreations/status/979273905650257920
megunadi;2018-03-29 06:26;0;0;"At Saint Patrick's Cathedral [pic] — https:// path.com/p/6bcP7";;;;"979243377186123776";https://twitter.com/megunadi/status/979243377186123776
CaptainGroovy;2018-03-29 05:06;0;0;"Then Governor of #Taxxachuesetts the Honorable #CharlesBaker drinking a Shot of Tequila (with training wheels) on Saint Patrick's Day. Nothing wrong with Cactus Juice especially on Cinco de Mayo but on Saint Patrick's day you drink Guinness and Irish Whiskey #noodlersink https:// twitter.com/beccaruesch/st atus/975068227029086209 …";;;#Taxxachuesetts #CharlesBaker #noodlersink;"979223343168737281";https://twitter.com/CaptainGroovy/status/979223343168737281
Social_mediasos;2018-03-29 05:00;0;0;"The green light to party is on IN celebration of Saint Patrick’s Day, a famous Irish cultural festival attributed to the patron saint of Ireland known according to legend, to have sent serpents into the sea after they attacked him, hence the absence o http://www. thesundaily.my/news/2018/03/0 8/green-light-party …";;;;"979221724410601472";https://twitter.com/Social_mediasos/status/979221724410601472
joshua_razey;2018-03-29 04:30;0;0;"BABY-ADIE's Live PS4 Broadcast WW2 saint Patrick's takeover #21: http:// youtu.be/6S5_AFny1XQ?a via @YouTube";;@YouTube;#21;"979214217059426304";https://twitter.com/joshua_razey/status/979214217059426304
bakermancan12;2018-03-29 02:14;0;2;"Just found my only photo of the night. Happy Saint Patrick's day hahah https:// ift.tt/2pPLMVg pic.twitter.com/thhWnh5tpC";;;;"979179861326618624";https://twitter.com/bakermancan12/status/979179861326618624
SpookyIsles;2018-03-29 02:00;0;0;"7 Supernatural Irish Reads for Saint Patrick's Day http:// rviv.ly/8qu1R #bramstoker #dracula #ireland #stpatrick #williambutleryeats";;;#bramstoker #dracula #ireland #stpatrick #williambutleryeats;"979176429387698177";https://twitter.com/SpookyIsles/status/979176429387698177
america8730;2018-03-29 01:49;0;0;"I know Saint Patrick's Day already passed but.. this certainly looks like a pot of gold to me #iworkforcokeca pic.twitter.com/3vTLtMCaBw";;;#iworkforcokeca;"979173690373038080";https://twitter.com/america8730/status/979173690373038080
Darkpingouin;2018-03-29 00:51;0;0;"@lootcrate hy I just received my march loot crate today (and it is amazing) but didn't got the mystery bundle I was supposed to get with it from the saint Patrick's promo. Is it normal ?";;@lootcrate;;"979159158313304064";https://twitter.com/Darkpingouin/status/979159158313304064
jfwelsh16;2018-03-29 00:35;1;1;"Saint Patrick’s Battalion Was A Group Of Mainly Irish Soldiers Fighting Against The U.S. During The Mexican-American War https:// wearemitu.com/things-that-ma tter/irish-soldier-mexican-american-war/ … HELL TO THE YES";;;;"979154935945179136";https://twitter.com/jfwelsh16/status/979154935945179136
kramertcat;2018-03-29 00:24;0;0;"Happy Saint Patrick's Day! SLOW COOKER CORNED BEEF AND CARROTS http://www. sowhatareyoumakingfordinner.com/2018/03/slow-c ooker-corned-beef-and-carrots.html?spref=fb …";;;;"979152355416576003";https://twitter.com/kramertcat/status/979152355416576003
mramosr85;2018-03-29 00:20;0;0;"Drinking green beer on St Patrick´s / Tomando cerveza verde en Fiesta de Saint Patrick - Edmonton Canada https:// youtu.be/Awl4jVB0Qes via @YouTube #stpatrick #youtuber #canada";;@YouTube;#stpatrick #youtuber #canada;"979151372598722561";https://twitter.com/mramosr85/status/979151372598722561
DaniPerMon;2018-03-28 23:30;0;1;"First day in Dublin en Saint Patrick's Cathedral, Dublin https://www. instagram.com/p/Bg4qZJelrGl/";;;;"979138717804670976";https://twitter.com/DaniPerMon/status/979138717804670976
_easyrecipes_;2018-03-28 23:24;0;0;"Please RT #recipes #food #cooking #delicious #cook #recipe 13 Saint Patrick's Day Recipes Under 200 Calories http:// bit.ly/2rAprh0";;;#recipes #food #cooking #delicious #cook #recipe;"979137102469267457";https://twitter.com/_easyrecipes_/status/979137102469267457
K_gorlesky;2018-03-28 23:02;0;4;"“Palm Sunday was basically Saint Patrick’s day without the beer”";;;;"979131741041582080";https://twitter.com/K_gorlesky/status/979131741041582080
0055sanderson;2018-03-28 22:18;0;0;"Finn McCool vs Blayne - Saint Patrick's Day Battle https:// shop.thundersarena.com/products/finn- mccool-vs-blayne-saint-patricks-day-battle …";;;;"979120463283654657";https://twitter.com/0055sanderson/status/979120463283654657
WVLTDavid;2018-03-28 21:53;0;0;"Today's high in Knoxville was 72 degrees. This marks the warmest day in Knoxville since Saint Patrick's Day (74°) http:// wvlt.tv/weather #local8wx pic.twitter.com/88fWh4PXBy";;;#local8wx;"979114322294124545";https://twitter.com/WVLTDavid/status/979114322294124545
Unleashstudio;2018-03-28 21:33;0;0;"Ohhh Deer ..... found 3 in the horizon! Fun find in #yountville after Saint Patrick’s Day… https://www. instagram.com/p/Bg4bjKrnw3O/";;;#yountville;"979109274256334849";https://twitter.com/Unleashstudio/status/979109274256334849
brevardhyundai;2018-03-28 21:30;0;0;"Congratulations to Candyce on winning our Saint Patrick's Day Customer Appreciation Basket! Thank you for being a part of our Cocoa Hyundai Family!! pic.twitter.com/wpD89fg62K";;;;"979108466404052992";https://twitter.com/brevardhyundai/status/979108466404052992
crushshotsports;2018-03-28 21:19;0;0;"RT @DanielEricMann : Juggling Taxi Happy Saint Patrick's Day Conor Mcgregor News, and Cian Cowley & Mc Gregor Hat.……… https:// twitter.com/i/web/status/9 78833951719677952 … - http:// tinyurl.com/y9zeppvt";;@DanielEricMann;;"979105659131236353";https://twitter.com/crushshotsports/status/979105659131236353
ThePotano;2018-03-28 21:03;0;0;"Happy late saint Patrick’s day pic.twitter.com/JxJSotJTQk";;;;"979101681706180608";https://twitter.com/ThePotano/status/979101681706180608
campusfinewines;2018-03-28 20:50;0;0;"Teeling Whiskey tasting in the shop until 6:30. It’s Saint Patrick’s Day everyday around here!… https://www. instagram.com/p/Bg4YR7lHio5/";;;;"979098451714691073";https://twitter.com/campusfinewines/status/979098451714691073
nickialana;2018-03-28 20:20;0;1;"WebMD search: I keep trying to concentrate on my responsibilities but I can't stop thinking about the US Army's Saint Patrick's Day 2018 video that they have since deleted but is still available on other mediums";;;;"979090879230160896";https://twitter.com/nickialana/status/979090879230160896
