username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Eichholz_Law;2018-03-30 20:35;0;0;"Chatham Emergency Services responded to over 168 patients needing emergency assistance over St. Patrick's Day Weekend. These included the deck collapse at Rogue Water, that injured 14. @chathames #stpatricksday #savannah #visitsavannah http://www. savannahnow.com/news/20180326/ chatham-emergency-services-releases-st-patricks-day-festival-response-statistics …";;@chathames;#stpatricksday #savannah #visitsavannah;"979819321638694913";https://twitter.com/Eichholz_Law/status/979819321638694913
laurietalks;2018-03-30 20:29;0;0;"you. Love, Laurie. #rolemodel #findthebrightside #stpatricksday #";;;#rolemodel #findthebrightside #stpatricksday #;"979818032296968192";https://twitter.com/laurietalks/status/979818032296968192
DaniNicoleMusic;2018-03-30 20:14;0;0;"#FlashBackFriday to my #StPatricksDay gig at filiferahollywood. #MeAndTheBoys got the old #band … https://www. instagram.com/p/Bg9doGNA8zy/";;;#FlashBackFriday #StPatricksDay #MeAndTheBoys #band;"979814193103884290";https://twitter.com/DaniNicoleMusic/status/979814193103884290
TheRochelleReed;2018-03-30 20:04;0;1;"#stpatricksday #pics are about ready to be #posted https://www. instagram.com/p/Bg9cmp8hmMs/";;;#stpatricksday #pics #posted;"979811634414784514";https://twitter.com/TheRochelleReed/status/979811634414784514
Angel_Bk2Blo;2018-03-30 20:01;0;0;"#SuperTugger at #Thinmanbrewery for #stpatricksday ! @Thin Man Brewery https://www. instagram.com/p/Bg9cGYShAeE/";;@Thin;#SuperTugger #Thinmanbrewery #stpatricksday;"979810942178463749";https://twitter.com/Angel_Bk2Blo/status/979810942178463749
HabitImprintZ;2018-03-30 19:10;0;1;"Vinyl heatpressed St Patrick's Day hoodie pullovers #stpatricksday #stpatricksday2018 #stpatrick #stpattysday #clover #vinyl #thermoflex #thermoflexplus #silkscreenprinting #silkscreening #silkscreen #silkscreenprintingshop #screenprint #screenprinting #screening pic.twitter.com/BzYjxNvzn2";;;#stpatricksday #stpatricksday2018 #stpatrick #stpattysday #clover #vinyl #thermoflex #thermoflexplus #silkscreenprinting #silkscreening #silkscreen #silkscreenprintingshop #screenprint #screenprinting #screening;"979798149458874368";https://twitter.com/HabitImprintZ/status/979798149458874368
HowOrganized;2018-03-30 19:10;0;1;"Decorate you home this St Patrick’s Day! #Stpatricksday #Luckoftheirish https:// howtogetorganizedathome.com/simple-and-eas y-st-patricks-day-sign/ … pic.twitter.com/IAvbWfhnAE";;;#Stpatricksday #Luckoftheirish;"979797950883876865";https://twitter.com/HowOrganized/status/979797950883876865
Super_Tugger;2018-03-30 19:02;2;3;"#BuffaloMusic #716music #SuperTugger #TheCardCheats #IrishPunk #StPatricksDay Playing "Siobhan" by #TheTossers was a blast too!! https:// youtu.be/PYzOcs5w5j4";;;#BuffaloMusic #716music #SuperTugger #TheCardCheats #IrishPunk #StPatricksDay #TheTossers;"979796103251013632";https://twitter.com/Super_Tugger/status/979796103251013632
Super_Tugger;2018-03-30 19:00;3;3;"#BuffaloMusic #716music #SuperTugger #TheCardCheats #IrishPunk #StPatricksDay We also covered Too Many Pints of #GUİNNESS by #ThePorters with the lovely #Kayleen from #ThinManBrewery ! So many fun #shenanigans that night! https:// youtu.be/-1cnS93Jd0A";;;#BuffaloMusic #716music #SuperTugger #TheCardCheats #IrishPunk #StPatricksDay #GU #ThePorters #Kayleen #ThinManBrewery #shenanigans;"979795432904843264";https://twitter.com/Super_Tugger/status/979795432904843264
KieronOC;2018-03-30 18:59;13;51;"Happy Good Friday #EasterWeekend2018 #GoodFriday #GoodFriday2018 #EasterWeekend #irishhistory #Cobh #Cork #Ireland #CorkToday #CorkHour #IrelandsAncientEast #EasterHolidays #StPatricksDay #HappyEaster pic.twitter.com/nZYyd6aLIX";;;#EasterWeekend2018 #GoodFriday #GoodFriday2018 #EasterWeekend #irishhistory #Cobh #Cork #Ireland #CorkToday #CorkHour #IrelandsAncientEast #EasterHolidays #StPatricksDay #HappyEaster;"979795210623438850";https://twitter.com/KieronOC/status/979795210623438850
Super_Tugger;2018-03-30 18:39;2;3;"#BuffaloMusic #716music #SuperTugger #TheCardCheats #IrishPunk Hey, remember that time, two weeks ago when we played #ThinManBrewery on #StPatricksDay and covered the #DropkickMurphys ? I don't either but it happened... Big Thanks to The... https:// youtu.be/niWIq5cKcRo";;;#BuffaloMusic #716music #SuperTugger #TheCardCheats #IrishPunk #ThinManBrewery #StPatricksDay #DropkickMurphys;"979790307490451460";https://twitter.com/Super_Tugger/status/979790307490451460
Super_Tugger;2018-03-30 18:36;3;1;"#BuffaloMusic #716music #SuperTugger #TheCardCheats #IrishPunk Hey, remember that time, two weeks ago when we played #ThinManBrewery on #StPatricksDay and covered the #DropkickMurphys ? I don't either but it happened... Thanks #sertones for the help! https:// youtu.be/niWIq5cKcRo";;;#BuffaloMusic #716music #SuperTugger #TheCardCheats #IrishPunk #ThinManBrewery #StPatricksDay #DropkickMurphys #sertones;"979789449965031424";https://twitter.com/Super_Tugger/status/979789449965031424
rgbm1;2018-03-30 18:22;0;0;"Mark is our patron Jedi Master now taking over from Ewan McGregor #StPatricksDay #Ireland #StarWars pic.twitter.com/7027yhGyeL";;;#StPatricksDay #Ireland #StarWars;"979785877357555712";https://twitter.com/rgbm1/status/979785877357555712
EDMIdentity;2018-03-30 18:19;1;1;". @uscevents ’ Lucky was a fantastic party to attend on #StPatricksDay ! Did you attend this epic USC Events' hosted production? #Lucky #USCEvents https:// edmidentity.com/2018/03/29/luc ky-2018-review/ …";;@uscevents;#StPatricksDay #Lucky #USCEvents;"979785289546608641";https://twitter.com/EDMIdentity/status/979785289546608641
un_gusanito;2018-03-30 18:16;3;18;"Best #FlashbackFriday ever! Watch @metheridge 's FANTASTIC concert which took place on her #cruise on #StPatricksDay , and in which she performed the full #YesIAm album, yo! THANKS @HESSEPES !!! In case you didn't know, "Yes I Am" turns 25 on September 21st. #YesIAm25 https:// twitter.com/Hessepes/statu s/979737837384929281 …";;@metheridge @HESSEPES;#FlashbackFriday #cruise #StPatricksDay #YesIAm #YesIAm25;"979784376094519296";https://twitter.com/un_gusanito/status/979784376094519296
Golfchat_Info;2018-03-30 17:06;0;1;"Golf Gift suggestions that will definitely help or at least point you in the right direction http:// golfgearforseniors.com/best-golf-gifts #Golf #gifts need not be expensive but should be something the #golfer will use regularly... #StPatricksDay #present #birthday #anniversary #Valentines #tips #gift pic.twitter.com/F7tsaKNs3E";;;#Golf #gifts #golfer #StPatricksDay #present #birthday #anniversary #Valentines #tips #gift;"979766813105033216";https://twitter.com/Golfchat_Info/status/979766813105033216
IrelandinNY;2018-03-30 17:04;25;75;"Pining after #StPatricksDay ? Our regular #FirstFriday breakfast next Friday morn, 6 April is just what you need! All @GlobalIrish & friends welcome for #networking #business #community & #fun Register: https://www. eventbrite.com/e/first-friday -networking-breakfast-tickets-44652416580 … pic.twitter.com/FSRyFZMPnZ";;@GlobalIrish;#StPatricksDay #FirstFriday #networking #business #community #fun;"979766424053997569";https://twitter.com/IrelandinNY/status/979766424053997569
AllProtector;2018-03-30 17:01;0;1;"It's More Than the Luck of the Irish! #stpatricksday http:// bit.ly/2GmyCKL pic.twitter.com/YWVQysrK3o";;;#stpatricksday;"979765547679211520";https://twitter.com/AllProtector/status/979765547679211520
FaceHappy3;2018-03-30 16:16;0;0;"Can't Wait For Next #StPatricksDay pic.twitter.com/4c8EJ80dST";;;#StPatricksDay;"979754340943503360";https://twitter.com/FaceHappy3/status/979754340943503360
TGGLLC;2018-03-30 16:07;0;0;"Meet Sylvia: She created the St. Patrick’s Day Extravaganza for Sioux Falls in 1980 and still helps out with it to this day. Watch her story in our new video: http:// bit.ly/2Isr7PP #StPattysDay #StPatricksDay";;;#StPattysDay #StPatricksDay;"979751934323290113";https://twitter.com/TGGLLC/status/979751934323290113
CCastleView;2018-03-30 15:25;0;0;"Shamrock Wall Hanging https:// is.gd/kR6AtD #art #craft2 #europe #recycling #stpatricksday #homeschool";;;#art #craft2 #europe #recycling #stpatricksday #homeschool;"979741439075782656";https://twitter.com/CCastleView/status/979741439075782656
ReneeANDSharon;2018-03-30 15:15;0;0;"True Imagination Station World Marketplace for Small Businesses "Spring Fling Showcase" 100s of #handmade #smallbusiness #forsale #diy #spring #stpatricksday #easter Items @pinterest https://www. pinterest.com/reneeandsharon /spring-fling/ … #wreaths #decor #jewelry #jewellery #art https:// twitter.com/ReneeANDSharon /status/957095798331846656 …";;@pinterest;#handmade #smallbusiness #forsale #diy #spring #stpatricksday #easter #wreaths #decor #jewelry #jewellery #art;"979738772345569280";https://twitter.com/ReneeANDSharon/status/979738772345569280
BohoSteampunk;2018-03-30 14:43;0;5;"Top o' the morning to you! #365octopi number 76 was made on #StPatricksDay and so is sporting the colors of the #Irish flag. pic.twitter.com/zjhuTJxWxx";;;#365octopi #StPatricksDay #Irish;"979730940829294593";https://twitter.com/BohoSteampunk/status/979730940829294593
GinaAlward;2018-03-30 14:20;1;3;"18 Things You’re Guaranteed to Miss About Ireland http:// crwd.fr/2FGv4OW #ireland #dublin #irishliving #irish #stpatricksday";;;#ireland #dublin #irishliving #irish #stpatricksday;"979724948464918528";https://twitter.com/GinaAlward/status/979724948464918528
LizWAssociates;2018-03-30 14:16;0;0;"FREE pint of Guiness - as #stpatricksday offer extended! @CrestaCourt #Altrincham offering FREE pint with delegate offer fr £25pp. •Tea/Coffee •Rest buffet lunch •Aft Tea/Coffee •Free WiFi • Free Car Parking •Pint of Guiness for conferences in Mar/Apr18. T: 0161 927 7272 pic.twitter.com/vY40fSGN5r";;@CrestaCourt;#stpatricksday #Altrincham;"979723934835904512";https://twitter.com/LizWAssociates/status/979723934835904512
ACLSinstitute;2018-03-30 14:01;0;0;"Great story about a local judge who was saved by two heroic #nurses when he collapsed during the recent #StPatricksDay parade: http:// ow.ly/uPrd30iZy5o";;;#nurses #StPatricksDay;"979720245819723777";https://twitter.com/ACLSinstitute/status/979720245819723777
CCastleView;2018-03-30 13:55;0;0;"10 Things To Do Around Belfast in March With Kids https:// is.gd/WL8W2l #easter #europe #stpatricksday #homeschool";;;#easter #europe #stpatricksday #homeschool;"979718637543149571";https://twitter.com/CCastleView/status/979718637543149571
PeterTedeschi;2018-03-30 13:53;0;0;"These are 75% off now that #StPatricksDay is well past. But since I’m 25% #Irish , I think I should get it free. #comedy #bargainhunting pic.twitter.com/T4Xbvh8nG6";;;#StPatricksDay #Irish #comedy #bargainhunting;"979718150383120385";https://twitter.com/PeterTedeschi/status/979718150383120385
Rebecca08051979;2018-03-30 13:37;0;0;". @theouijaladies on #Periscope : Abandoned Hospital investigation Part 1 #StPatricksDay #paranormal https://www. pscp.tv/w/bY405TYwMTA5 NTN8MWt2SnBXcE52QlZHRbGjvChLrhakbGz6mJ7wwkFzLIMjZCwZ9TP2RXQ_chyr …";;@theouijaladies;#Periscope #StPatricksDay #paranormal;"979714129173790720";https://twitter.com/Rebecca08051979/status/979714129173790720
JeffFoleyPhoto;2018-03-30 13:23;0;0;"#jfp celebrated #stpatricksday by #photographing Jackie and Sean’s #wedding ! Yay! Even the #troy … https://www. instagram.com/p/Bg8upkSg1yL/";;;#jfp #stpatricksday #photographing #wedding #troy;"979710587629268993";https://twitter.com/JeffFoleyPhoto/status/979710587629268993
KingCocaCola;2018-03-30 13:15;3;3;"Looks like we found the treasure at the end of the rainbow. #CocaColaLife #StPatricksDay pic.twitter.com/wr3UYdwDQi";;;#CocaColaLife #StPatricksDay;"979708634589466625";https://twitter.com/KingCocaCola/status/979708634589466625
BruBeerCity;2018-03-30 12:28;1;3;"PSA, before normal service is resumed on the blog: Thanks to all of you who read my short series on being Irish and drinking beer in Brussels for #StPatricksDay . Those of you who haven't, can start here with my first Guinness experience https://www. beercity.brussels/home/2018/brus sels-irish-drinking-guinness-african-brussels …";;;#StPatricksDay;"979696872452435968";https://twitter.com/BruBeerCity/status/979696872452435968
stariconsrugby;2018-03-30 11:36;0;1;"Ireland Rugby Union Grand Slam Champions t-shirts for sale with sizes up to 5XL: http:// stariconsrugby.spreadshirt.net #ireland #irelandchampions #irish #eire #StPatricksDay #rugbyunited #dublin #belfast #galway #cork #6Nations2018 #6Nations #Rugby #ENGvIRE #ENGIRE #englandvireland #GrandSlam pic.twitter.com/BwdrT7q0iD";;;#ireland #irelandchampions #irish #eire #StPatricksDay #rugbyunited #dublin #belfast #galway #cork #6Nations2018 #6Nations #Rugby #ENGvIRE #ENGIRE #englandvireland #GrandSlam;"979683657949569024";https://twitter.com/stariconsrugby/status/979683657949569024
sweetpea297;2018-03-30 11:27;0;0;"@LANGRIA is having great sales up to 72% off! Best time to redecorate your home. Check the sales here: https:// goo.gl/Jad1K1 #StPatricksDay #PaddysDay #GlobalGreening #win #giveaway #freebie #LANGRIA #FlashSales";;@LANGRIA;#StPatricksDay #PaddysDay #GlobalGreening #win #giveaway #freebie #LANGRIA #FlashSales;"979681436566523905";https://twitter.com/sweetpea297/status/979681436566523905
Golfchat_Info;2018-03-30 10:10;0;2;"Golf Gift suggestions that will definitely help or at least point you in the right direction http:// golfgearforseniors.com/best-golf-gifts #Golf #gifts need not be expensive but should be something the #golfer will use regularly... #StPatricksDay #present #birthday #anniversary #Valentines #tips #gift pic.twitter.com/aRgdM1WRwm";;;#Golf #gifts #golfer #StPatricksDay #present #birthday #anniversary #Valentines #tips #gift;"979662157066506240";https://twitter.com/Golfchat_Info/status/979662157066506240
Ivan_Borges22;2018-03-30 10:03;0;0;"St. Patricks Day with my friends! #stpatricksday #saintpatricksday #st #saint #patricks #day … https://www. instagram.com/p/Bg8XwxDheyC/";;;#stpatricksday #saintpatricksday #st #saint #patricks #day;"979660253494169601";https://twitter.com/Ivan_Borges22/status/979660253494169601
joyandjourney;2018-03-30 09:29;0;0;"Celebrating St. Patrick's Day in South America at Wild Rover La Paz https:// joyandjourney.com/?p=5300 #holiday #lapaz #stpatricksday";;;#holiday #lapaz #stpatricksday;"979651800814014464";https://twitter.com/joyandjourney/status/979651800814014464
Shrinkie_Dink;2018-03-30 09:16;0;0;"Everyone loves an Irish girl! #NewProfilePic #StPatricksDay pic.twitter.com/IKii6Ys6TF";;;#NewProfilePic #StPatricksDay;"979648528921387008";https://twitter.com/Shrinkie_Dink/status/979648528921387008
donna_vb;2018-03-30 07:22;0;0;"Tube stop bar crawl on #StPatricksDay #Angel #Bank #DressingUp … https://www. instagram.com/p/Bg8FZikgHW1A LeUe0rBKNIFyraEkQnLRFmnVNU0/ …";;;#StPatricksDay #Angel #Bank #DressingUp;"979619880235278338";https://twitter.com/donna_vb/status/979619880235278338
evymda;2018-03-30 07:07;0;0;"@LANGRIA is having great sales up to 72% off! Best time to redecorate your home. Check the sales here: https:// goo.gl/Jad1K1 #StPatricksDay #PaddysDay #GlobalGreening #win #giveaway #freebie #LANGRIA #FlashSales";;@LANGRIA;#StPatricksDay #PaddysDay #GlobalGreening #win #giveaway #freebie #LANGRIA #FlashSales;"979616016035655680";https://twitter.com/evymda/status/979616016035655680
ShirleenMojica;2018-03-30 07:00;0;0;"This countdown needs to go faster #tbt #chicago #twoweeksago #stpatricksday #husband #loveyou … https://www. instagram.com/p/Bg8C6l2FHOF/";;;#tbt #chicago #twoweeksago #stpatricksday #husband #loveyou;"979614410225475584";https://twitter.com/ShirleenMojica/status/979614410225475584
mikebaldeagle;2018-03-30 06:14;0;0;"@LANGRIA is having great sales up to 72% off! Best time to redecorate your home. Check the sales here: https:// goo.gl/Jad1K1 #StPatricksDay #PaddysDay #GlobalGreening #win #giveaway #freebie #LANGRIA #FlashSales";;@LANGRIA;#StPatricksDay #PaddysDay #GlobalGreening #win #giveaway #freebie #LANGRIA #FlashSales;"979602733786435586";https://twitter.com/mikebaldeagle/status/979602733786435586
FreakiAD;2018-03-30 05:24;1;3;"Good news. There are still some snakes left. To celebrate St Patrick’s Day, Audi playfully suggests with the image of a serpent like road slithering through the Irish countryside. Print by: @chemistrylab for @Audi #FreakiAD #Advertising #Advertisement #GoodFriday #StPatricksDay pic.twitter.com/ew78wsFhzi";;@chemistrylab @Audi;#FreakiAD #Advertising #Advertisement #GoodFriday #StPatricksDay;"979590158247804928";https://twitter.com/FreakiAD/status/979590158247804928
Guccatae;2018-03-30 04:50;0;0;"@LANGRIA is having great sales up to 72% off! Best time to redecorate your home. Check the sales here: https:// goo.gl/Jad1K1 #StPatricksDay #PaddysDay #GlobalGreening #win #giveaway #freebie #LANGRIA #FlashSales";;@LANGRIA;#StPatricksDay #PaddysDay #GlobalGreening #win #giveaway #freebie #LANGRIA #FlashSales;"979581675972775936";https://twitter.com/Guccatae/status/979581675972775936
rachelrockstar;2018-03-30 04:21;0;1;"Spotted this beaut while kinda day drunk on St Pats. #detroit #streetart #green #stpatricksday … https://www. instagram.com/p/Bg7wsWbgrX7/";;;#detroit #streetart #green #stpatricksday;"979574347991003136";https://twitter.com/rachelrockstar/status/979574347991003136
neweasyrecipes;2018-03-30 02:59;0;0;"How to make Homemade Rainbow Shamrock Chips. Crispy, crunchy, salty, and irresistible! #StPatricksDay #StPatricksDayRecipes http:// goo.gl/ZNdqzN pic.twitter.com/Z3XwU5amon";;;#StPatricksDay #StPatricksDayRecipes;"979553563557810176";https://twitter.com/neweasyrecipes/status/979553563557810176
WanderCity;2018-03-30 02:00;0;0;"We had a blast #celebrating #StPatricksDay on the #UpperWestSide , and our #Guinness went to a good cause! Here's why: http:// bit.ly/2pvsB34 pic.twitter.com/J5G3DInvMv";;;#celebrating #StPatricksDay #UpperWestSide #Guinness;"979538708348026880";https://twitter.com/WanderCity/status/979538708348026880
cocktails_onme;2018-03-30 01:49;0;2;"Throwing it back to St.Patricks Day! @255TapasLounge #diageorep #Crownroyal #apple #love #tweet #follow #StPatricksDay #memories #friends #shots #drinks #atlanta #barcrawl pic.twitter.com/0UBaBlHj34";;@255TapasLounge;#diageorep #Crownroyal #apple #love #tweet #follow #StPatricksDay #memories #friends #shots #drinks #atlanta #barcrawl;"979535991177469953";https://twitter.com/cocktails_onme/status/979535991177469953
OKOldKinderhook;2018-03-30 01:37;0;0;"Snow frames the stone wall like a sandwich http:// bit.ly/1jTqXhc #StPatricksDay #Maryland";;;#StPatricksDay #Maryland;"979532921747931136";https://twitter.com/OKOldKinderhook/status/979532921747931136
OKOldKinderhook;2018-03-30 01:33;0;0;"Maybe they're too close together to ski ;) http:// bit.ly/1iAGnbw #snow #StPatricksDay";;;#snow #StPatricksDay;"979531944408084480";https://twitter.com/OKOldKinderhook/status/979531944408084480
banana_countree;2018-03-30 01:31;0;0;"Hang one guys! We're almost ready #BananaCountree #BananaBeer #StPatricksday https://www. instagram.com/p/Bg7c79zBcn8/";;;#BananaCountree #BananaBeer #StPatricksday;"979531427304927232";https://twitter.com/banana_countree/status/979531427304927232
turkphotos;2018-03-30 00:58;0;3;"#tbt to Lucky Festival #turkphotos #lucky #stpatricksday https:// ift.tt/2Go5mPJ pic.twitter.com/parS6qd6gR";;;#tbt #turkphotos #lucky #stpatricksday;"979523241973813248";https://twitter.com/turkphotos/status/979523241973813248
alxndrmo;2018-03-30 00:53;0;1;"Damn @nbcsnl trying to make up for #BlackHistoryMonth & #StPatricksDay in two consecutive weeks @sowflohooper @MattyJollie @ben_tanner @tamspants";;@nbcsnl @sowflohooper @MattyJollie @ben_tanner @tamspants;#BlackHistoryMonth #StPatricksDay;"979522079874867201";https://twitter.com/alxndrmo/status/979522079874867201
realcanberra;2018-03-30 00:47;0;0;"#StPatricksDay leftovers?";;;#StPatricksDay;"979520517647421440";https://twitter.com/realcanberra/status/979520517647421440
marcgunnmusic;2018-03-30 00:45;0;1;"HUGE THANKS to the great Jesse Ferguson, Bard of Cornwall. He made a video promoting this year’s #StpatricksDay special with 17 Free Celtic MP3s. Check out the video and follow his awesome music. https:// youtu.be/NAHH7tDhUBg #irishmusic #irishdrinkingsongs";;;#StpatricksDay #irishmusic #irishdrinkingsongs;"979519846001053698";https://twitter.com/marcgunnmusic/status/979519846001053698
LunaOnTheInside;2018-03-30 00:42;0;0;"Damn... I missed #TheLuckoftheIrish #StPatricksDay @Omundson";;@Omundson;#TheLuckoftheIrish #StPatricksDay;"979519159943028737";https://twitter.com/LunaOnTheInside/status/979519159943028737
DSLeandra;2018-03-30 00:37;1;2;"Can you believe it's already the end of March? Well, here's an outfit shared by user Pink to showcase the festive appreciation for the time being! #DesignersSociety #DS #March #Green #Luck #Lucky #StPatrick #StPatricksDay #Irish #Clover #Spring #Fashion #Beauty #Style #Trends pic.twitter.com/BZuyg9Ol7C";;;#DesignersSociety #DS #March #Green #Luck #Lucky #StPatrick #StPatricksDay #Irish #Clover #Spring #Fashion #Beauty #Style #Trends;"979517854771970048";https://twitter.com/DSLeandra/status/979517854771970048
Panduhtory;2018-03-30 00:00;0;2;"#tbt and #wce at #stpatricksday in a dirty town called #hollywood . Year of confidence #YAS https://www. instagram.com/p/Bg7SyDdHbaj/";;;#tbt #wce #stpatricksday #hollywood #YAS;"979508590686781440";https://twitter.com/Panduhtory/status/979508590686781440
KristineAz;2018-03-29 23:56;0;0;"Mailed #StPatricksDay cards on 3/12. Took them to @USPS @USPSHelp to mail them. They JUST ARRIVED. Worse? Mailed on 3/1 to Australia & it got there LATE but three days before US addresses. WTF #USPS ?!?! This isn't first time!! pic.twitter.com/0Jj4zcmBXv";;@USPS @USPSHelp;#StPatricksDay #USPS;"979507553611628544";https://twitter.com/KristineAz/status/979507553611628544
HighwayWalkers;2018-03-29 23:49;0;0;"To that time we poured a #PerfectPint at @guinnessgb Brewery on #stpatricksday https://www. instagram.com/p/Bg7RikWlEgR/";;@guinnessgb;#PerfectPint #stpatricksday;"979505841870123008";https://twitter.com/HighwayWalkers/status/979505841870123008
alice_benfer;2018-03-29 23:42;0;0;"Wearing green for a St Patrick's Day performance, Saturday 17th March At Rainbow Beach. #musicians #StPatricksDay #music pic.twitter.com/OT1OmRUIXQ";;;#musicians #StPatricksDay #music;"979504086738284544";https://twitter.com/alice_benfer/status/979504086738284544
PCBOE;2018-03-29 22:25;0;0;"RT WestviewEle "RT LBJohnston3: We're LUCKY to have each other! Making by writing adjectives to describe our classmates! #StPatricksDay #WESTigers PCBOE WestviewEle pic.twitter.com/qIQMaXX4Wc "";;;#StPatricksDay #WESTigers;"979484653823430657";https://twitter.com/PCBOE/status/979484653823430657
Trulovesroo;2018-03-29 22:21;0;0;"@BTBgrooming It's the weekend! RT & FOLLOW to win a Belt the Belt Grooming kit. Sports Lubricant, Fresh & Dry Balls + Instant Clean Balls http:// btbgrooming.co.uk #freebiefriday #stpatricksday #competition";;@BTBgrooming;#freebiefriday #stpatricksday #competition;"979483725141553152";https://twitter.com/Trulovesroo/status/979483725141553152
Trulovesroo;2018-03-29 22:21;0;0;"@OrwellHealth Do you have the luck of the irish? We're giving away two boxes of our GREEN soybean pasta in celebration of #StPatricksDay ! Simply RT and FOLLOW us for your chance to #win ! #FreebieFriday";;@OrwellHealth;#StPatricksDay #win #FreebieFriday;"979483686369447936";https://twitter.com/Trulovesroo/status/979483686369447936
nyc_fitfamily;2018-03-29 22:08;0;0;"Be ready for #StPatricksDay with this #PlusSize green top. Works at the office or paired with jeans! https://www. ebay.com/itm/3721978631 49 … pic.twitter.com/nTnHWcIETg";;;#StPatricksDay #PlusSize;"979480375075352576";https://twitter.com/nyc_fitfamily/status/979480375075352576
MissChrystine;2018-03-29 21:41;0;0;"76/365: Happy St. Patrick's Day!!! . . . . . . . #stpatricksday #stpattysday #stpaddysday #green #chicago #chicagoriver #family #beer #booze #alcohol #holiday #nodiettoday pic.twitter.com/iqigF5BhtP";;;#stpatricksday #stpattysday #stpaddysday #green #chicago #chicagoriver #family #beer #booze #alcohol #holiday #nodiettoday;"979473666449858561";https://twitter.com/MissChrystine/status/979473666449858561
